sensor_id;	sensor_type;	location;	lat;		lon;		timestamp;		temperature;	humidity
33492;DHT22;20010;51.488;7.232;2021-04-26T13:11:47;20.10;31.70
33492;DHT22;20010;51.488;7.232;2021-04-26T13:14:26;20.10;32.60
33492;DHT22;20010;51.488;7.232;2021-04-26T13:16:59;20.20;32.10
33492;DHT22;20010;51.488;7.232;2021-04-26T13:19:27;20.30;32.80
33492;DHT22;20010;51.488;7.232;2021-04-26T13:21:54;20.30;31.80
33492;DHT22;20010;51.488;7.232;2021-04-26T13:24:31;20.30;32.40
33492;DHT22;20010;51.488;7.232;2021-04-26T13:27:09;20.60;33.40
33492;DHT22;20010;51.488;7.232;2021-04-26T13:29:37;20.70;32.50
33492;DHT22;20010;51.488;7.232;2021-04-26T13:32:07;20.80;32.00
33492;DHT22;20010;51.488;7.232;2021-04-26T13:34:41;21.00;31.50
33492;DHT22;20010;51.488;7.232;2021-04-26T13:37:08;20.90;30.90
33492;DHT22;20010;51.488;7.232;2021-04-26T13:39:35;21.00;30.10
33492;DHT22;20010;51.488;7.232;2021-04-26T13:42:02;20.70;31.20
33492;DHT22;20010;51.488;7.232;2021-04-26T13:44:32;20.80;32.80
33492;DHT22;20010;51.488;7.232;2021-04-26T13:46:58;20.70;30.40
33492;DHT22;20010;51.488;7.232;2021-04-26T13:49:25;20.80;31.20
33492;DHT22;20010;51.488;7.232;2021-04-26T13:51:51;20.80;30.50
33492;DHT22;20010;51.488;7.232;2021-04-26T13:54:22;20.60;30.60
33492;DHT22;20010;51.488;7.232;2021-04-26T13:57:08;20.60;31.20
33492;DHT22;20010;51.488;7.232;2021-04-26T13:59:34;20.60;31.10
33492;DHT22;20010;51.488;7.232;2021-04-26T14:02:04;20.70;29.80
33492;DHT22;20010;51.488;7.232;2021-04-26T14:04:33;20.80;31.60
33492;DHT22;20010;51.488;7.232;2021-04-26T14:07:01;21.00;30.00
33492;DHT22;20010;51.488;7.232;2021-04-26T14:09:28;21.20;30.20
33492;DHT22;20010;51.488;7.232;2021-04-26T14:11:54;21.30;30.00
33492;DHT22;20010;51.488;7.232;2021-04-26T14:14:21;21.50;30.00
33492;DHT22;20010;51.488;7.232;2021-04-26T14:16:48;21.70;29.90
33492;DHT22;20010;51.488;7.232;2021-04-26T14:19:14;21.90;29.90
33492;DHT22;20010;51.488;7.232;2021-04-26T14:21:41;22.10;29.30
33492;DHT22;20010;51.488;7.232;2021-04-26T14:24:08;22.20;29.00
33492;DHT22;20010;51.488;7.232;2021-04-26T14:26:34;22.20;28.70
33492;DHT22;20010;51.488;7.232;2021-04-26T14:29:03;22.40;28.60
33492;DHT22;20010;51.488;7.232;2021-04-26T14:31:30;22.60;28.90
33492;DHT22;20010;51.488;7.232;2021-04-26T14:33:56;22.60;28.00
33492;DHT22;20010;51.488;7.232;2021-04-26T14:36:24;23.10;28.00
33492;DHT22;20010;51.488;7.232;2021-04-26T14:38:50;23.50;27.30
33492;DHT22;20010;51.488;7.232;2021-04-26T14:41:17;24.10;26.50
33492;DHT22;20010;51.488;7.232;2021-04-26T14:43:44;24.80;25.90
33492;DHT22;20010;51.488;7.232;2021-04-26T14:46:10;25.50;25.40
33492;DHT22;20010;51.488;7.232;2021-04-26T14:48:36;26.00;24.90
33492;DHT22;20010;51.488;7.232;2021-04-26T14:51:03;26.60;25.50
33492;DHT22;20010;51.488;7.232;2021-04-26T14:53:29;27.00;24.20
33492;DHT22;20010;51.488;7.232;2021-04-26T14:55:56;27.60;24.50
33492;DHT22;20010;51.488;7.232;2021-04-26T14:58:22;27.90;23.40
33492;DHT22;20010;51.488;7.232;2021-04-26T15:00:49;27.90;23.40
33492;DHT22;20010;51.488;7.232;2021-04-26T15:03:15;27.90;23.80
33492;DHT22;20010;51.488;7.232;2021-04-26T15:05:41;28.20;23.00
33492;DHT22;20010;51.488;7.232;2021-04-26T15:08:08;28.50;23.40
33492;DHT22;20010;51.488;7.232;2021-04-26T15:10:34;28.70;22.30
33492;DHT22;20010;51.488;7.232;2021-04-26T15:13:01;28.80;22.10
